edad,experiencia,kilometraje,antiguedad_auto,anio_fabricacion,siniestros_5y,prima_real
32,14,145734,18,2007,0,337.995109463197
44,14,118115,6,2019,0,324.72489950548453
28,10,104216,3,2022,0,287.0454807100922
74,39,65930,11,2014,0,284.6350975228788
68,14,178475,19,2006,2,559.9438439944505
67,32,36365,22,2003,0,297.7724485616374
34,16,62188,24,2001,0,350.5346665080594
68,11,98633,29,1996,0,338.68668346680766
70,36,157745,26,1999,1,409.8469911474417
31,8,63471,28,1997,0,390.8883088249377
44,22,148228,28,1997,2,451.85807308803203
35,7,57287,17,2008,0,308.3464496560598
45,27,132717,8,2017,0,258.8375337678937
68,13,59076,18,2007,0,332.6216147238951
64,26,116475,21,2004,0,316.99114458537497
64,24,50151,3,2022,0,297.263499893404
21,3,67384,0,2025,1,540.9551267725662
24,6,99865,8,2017,0,375.07385356389096
62,30,33541,26,1999,0,243.55337338831902
52,34,72847,14,2011,0,350.2213444248641
65,4,50955,21,2004,1,491.76398814056654
26,8,140362,7,2018,0,307.7592350760698
25,7,190014,14,2011,0,387.1883888187432
69,24,161215,14,2011,0,318.47314204583745
62,34,155581,17,2008,0,334.232767726233
34,16,87780,6,2019,0,276.6872053959249
34,6,167813,21,2004,0,420.99989245645065
66,37,157970,17,2008,0,274.83440812886295
50,31,99919,15,2010,0,281.90029629790365
49,2,112854,1,2024,1,422.33790525439065
25,7,194020,3,2022,1,440.9248714774036
36,18,61768,19,2006,0,366.23448961914454
55,21,43262,15,2010,1,323.45879139171336
20,2,136578,2,2023,0,446.53471706624515
22,4,20605,23,2002,0,539.1399302478525
30,12,78590,29,1996,0,411.80709417743407
64,32,28231,22,2003,1,362.4075641345757
63,16,79397,1,2024,0,264.46685796590737
48,11,77123,2,2023,0,309.67104807088293
72,26,13515,25,2000,0,309.2014318536117
33,7,87211,24,2001,0,358.89926013565844
67,22,169694,28,1997,0,362.26424804512004
49,28,16600,4,2021,0,279.59795076413496
39,19,158964,1,2024,1,411.8459017100194
46,15,69310,18,2007,0,394.0705495908502
39,16,152873,23,2002,2,522.5682470913781
60,15,168767,19,2006,0,342.76707293373636
20,2,159925,29,1996,1,692.5192725145242
71,7,135501,1,2024,0,261.5600090944266
27,9,135678,1,2024,0,266.3522474179565
59,37,135550,21,2004,3,472.1369943345595
38,20,114380,23,2002,0,307.4777789737484
33,15,171206,22,2003,0,414.55695126026484
29,11,111780,19,2006,2,484.46733294052405
19,1,156547,17,2008,1,704.3036651158187
58,11,66177,24,2001,0,360.3079315477597
41,16,152802,19,2006,1,449.1014840465328
52,14,152185,24,2001,0,408.3151156523038
73,8,151083,20,2005,0,365.02295973866774
47,29,55746,13,2012,3,491.76111776020616
74,11,123075,27,1998,0,323.7647644273427
47,29,173925,14,2011,0,383.5591742212284
64,24,85195,11,2014,1,369.38594375160784
52,34,36818,10,2015,1,341.9408322099189
36,17,168393,10,2015,1,378.5561507110332
67,14,21309,29,1996,0,370.4105873143637
25,7,149760,6,2019,1,383.18409270294825
43,5,28176,11,2014,1,365.2356094911496
66,34,68879,15,2010,0,310.6237528114854
57,33,67592,4,2021,1,327.5070159988893
24,6,84728,1,2024,1,441.00835816166966
47,4,140488,21,2004,1,538.3413100284127
24,6,171066,15,2010,1,532.7325863272287
20,2,197494,22,2003,0,555.8015194076347
18,0,8584,29,1996,0,492.01986455804473
53,24,124555,14,2011,0,341.39764431036497
42,24,93302,10,2015,0,239.141582377039
54,25,122408,28,1997,1,317.622532029066
18,0,18830,5,2020,0,462.9415535520157
32,14,77066,12,2013,1,409.824846119427
54,9,3591,29,1996,0,376.21048862019717
30,11,93878,18,2007,0,369.37030187161304
57,27,125407,9,2016,1,322.72550523393505
25,5,116869,23,2002,1,370.70465192599283
22,4,21395,18,2007,2,688.5569304361672
26,4,185254,29,1996,0,402.2042726346071
18,0,16738,4,2021,0,445.852155181484
53,8,133703,24,2001,1,394.2389188258682
52,28,148977,26,1999,1,367.17841753182387
19,1,19056,20,2005,1,626.206925265169
57,21,121656,6,2019,0,326.949021310869
40,7,115316,10,2015,0,317.4260207826528
26,8,166519,13,2012,0,381.64011345085163
51,13,54418,22,2003,0,298.0560965737598
63,38,37190,20,2005,0,311.2863463890479
31,13,26014,15,2010,1,440.45524475383996
21,3,181350,17,2008,1,694.8251792456822
47,10,125563,20,2005,0,313.5641698305184
48,30,1780,22,2003,0,299.2065136127765
55,32,190330,22,2003,2,480.37118794004004
28,10,42192,3,2022,1,347.75661462933175
52,33,190372,0,2025,0,278.48682207386486
25,6,104875,21,2004,0,280.58394620830626
20,2,99129,28,1997,0,494.4545630599115
31,6,43923,14,2011,0,352.53427059950104
30,12,89196,13,2012,1,440.25347869633464
62,2,2395,18,2007,1,499.0847703073874
49,31,102449,26,1999,0,342.2834651827805
51,19,121747,4,2021,2,417.6429195753362
62,33,146851,3,2022,0,243.66817994031294
36,18,71028,12,2013,1,399.779722262903
55,16,160794,17,2008,0,394.4704107633938
33,9,138183,11,2014,0,336.95756673343504
19,1,141056,22,2003,0,498.2250793542218
57,19,93176,29,1996,0,298.27383285551156
34,16,26924,20,2005,0,318.20472657022316
72,26,183775,14,2011,1,397.9476167937155
51,33,32577,29,1996,1,355.1608079413886
59,22,138783,22,2003,0,281.26202083337887
33,15,85548,8,2017,0,346.7213099629273
55,9,125093,3,2022,0,318.01202847873316
19,1,135168,4,2021,1,605.7640713075657
19,1,66555,8,2017,1,491.8437864636881
43,5,89848,12,2013,1,423.39431176613067
30,12,8254,9,2016,0,286.9617327283702
73,35,125410,26,1999,0,311.0895900554562
64,36,137037,15,2010,0,366.02320938036047
48,16,189059,29,1996,0,327.3152140064525
51,33,103025,12,2013,1,355.41857509304396
56,38,130509,3,2022,0,247.55613364180633
20,2,32963,20,2005,0,500.3986802274897
25,7,3273,12,2013,2,419.6795745723475
40,22,15330,20,2005,0,349.0611048311318
31,13,152566,7,2018,0,369.7528816831446
73,2,76422,12,2013,1,514.2564389872811
72,17,122089,14,2011,0,304.848703954927
44,18,3212,19,2006,0,353.3292398260327
71,5,87594,19,2006,1,439.9795599888659
46,15,132152,12,2013,1,425.65146530715583
56,7,32675,22,2003,0,343.51917999870466
70,17,22007,26,1999,1,456.3174119631967
56,38,113805,4,2021,0,248.72580370097114
18,0,82641,21,2004,0,512.4350340546144
34,9,95815,21,2004,0,363.76800988673926
58,6,46815,27,1998,0,354.5352287257471
47,0,83482,5,2020,0,376.7989272082745
70,35,639,29,1996,0,326.5060991790013
30,12,63593,25,2000,0,360.74599831586
38,20,78038,4,2021,1,349.05544782962903
36,18,93899,12,2013,0,324.07483387067145
70,24,3736,28,1997,2,438.8141635913276
36,6,16473,4,2021,1,405.3356612130432
74,16,128771,24,2001,0,344.25417893168515
42,24,125801,12,2013,0,328.48195232778653
39,21,165091,23,2002,0,344.9231197833654
48,6,107598,19,2006,1,475.0117556464888
34,16,86623,22,2003,0,340.86251876821484
72,6,36820,7,2018,1,378.0851095783352
40,22,57589,27,1998,2,413.1333304136556
49,10,196879,8,2017,1,362.386800896258
27,8,18414,20,2005,0,344.7929481720254
27,9,127378,18,2007,0,380.43293781615233
53,34,24220,28,1997,0,329.50766823382645
25,3,60531,19,2006,1,434.20798699108815
71,35,110002,14,2011,0,332.48577847640513
69,27,173497,25,2000,0,295.6094879156159
37,12,9387,21,2004,2,508.1997649911115
49,22,76815,9,2016,1,340.33229192572844
67,18,27584,10,2015,0,295.50583662474486
31,13,44783,4,2021,0,321.81757819176204
67,38,170881,8,2017,1,348.47601007467387
45,23,185399,28,1997,0,346.0309108845399
63,15,124494,10,2015,2,376.8530876058856
69,32,115814,26,1999,1,364.91402159006407
70,11,130752,29,1996,0,372.7158771347739
41,23,141929,18,2007,0,270.5652204452208
32,6,173333,1,2024,0,354.5587105047145
39,10,73588,5,2020,0,239.43840830162407
47,29,148067,28,1997,1,336.91212486509664
21,3,13580,22,2003,0,508.05639440143216
30,12,18240,20,2005,0,349.6075500010389
40,22,83446,0,2025,0,252.81861960506092
25,1,104533,2,2023,0,341.99978584636057
35,17,177183,2,2023,1,429.2148113830699
29,11,165938,27,1998,1,491.06070525187647
72,10,80974,13,2012,0,332.2681430457147
48,30,73401,19,2006,0,298.67662874852596
31,13,143283,29,1996,1,405.38837096646245
51,3,190057,25,2000,0,521.9323606964543
35,10,164340,21,2004,1,455.90886448665
73,28,3646,4,2021,0,317.1304996934519
51,1,186443,16,2009,0,477.3605179469113
28,10,42816,14,2011,0,341.85404306816923
58,38,89460,5,2020,0,250.5783702874025
29,11,44112,13,2012,0,368.3756916423272
66,36,51048,13,2012,0,286.9160809145218
32,14,185983,24,2001,0,367.90460864358266
74,20,132850,26,1999,0,364.76525953114447
48,18,45752,16,2009,0,337.7824614461782
66,6,70726,7,2018,0,288.1514175581229
46,28,158361,7,2018,0,287.7616783102487
43,7,44788,18,2007,0,324.3989098503047
35,12,4747,28,1997,2,496.48393955923433
49,31,45,8,2017,0,271.0873718196978
39,1,7758,10,2015,0,319.31483816415096
55,10,125076,12,2013,0,330.37599523623044
34,16,154509,12,2013,0,368.4887581175264
40,5,150657,26,1999,0,368.27867626816015
41,23,140926,23,2002,1,390.5727530134486
67,6,183148,18,2007,0,358.43419515328185
25,7,56950,25,2000,1,495.11625577767677
58,18,148421,20,2005,0,386.5666674665092
23,5,152420,18,2007,0,515.7970923791729
22,4,165368,4,2021,0,463.98903561578106
61,38,19455,15,2010,0,249.58270164522375
74,1,185093,8,2017,0,385.8279181615419
46,18,170365,27,1998,0,388.30577617834973
45,3,88552,19,2006,0,409.14123626069926
28,5,46116,21,2004,1,398.1053095342258
74,36,120461,2,2023,0,217.7703631318947
18,0,40484,18,2007,0,497.33576179830646
60,29,161287,4,2021,0,289.70759493068175
36,6,81638,7,2018,0,285.13898466705905
26,8,134476,13,2012,0,329.96823358520714
44,24,168332,23,2002,2,454.2213849844279
51,32,100647,2,2023,2,427.64575304963495
61,0,65642,23,2002,0,435.25341914845944
21,3,46009,12,2013,0,546.1802981288882
53,17,128824,10,2015,0,308.1831642301362
35,9,29605,28,1997,1,373.9470646134674
32,14,110879,7,2018,0,322.15293614064217
68,10,184277,18,2007,0,419.94667701171
30,12,168641,9,2016,1,440.8217674994217
36,0,120827,28,1997,0,432.7091526610202
66,12,5580,25,2000,0,345.02962977477034
23,5,114902,17,2008,0,431.1932530621254
65,19,5400,25,2000,0,360.5635393673533
73,0,170715,17,2008,0,406.1697541140623
29,2,96032,24,2001,1,515.9573867750125
68,17,127319,6,2019,2,405.42943668938693
54,13,106960,15,2010,2,549.2840036940886
34,16,39015,5,2020,0,290.9850783193378
40,22,71713,15,2010,0,316.3361117429832
43,16,146046,15,2010,0,349.34158724035376
46,28,145109,22,2003,1,351.83587657096547
50,32,147239,23,2002,1,386.31906298839755
44,26,88754,27,1998,0,320.7627073881295
42,24,43148,0,2025,0,300.6841450376472
73,16,152606,23,2002,0,401.1134232976767
72,21,122790,18,2007,0,316.11442259154103
27,9,86078,2,2023,0,275.4365980177695
64,1,56879,5,2020,1,408.3085325369253
40,21,119894,3,2022,0,319.7103220177629
38,4,65839,3,2022,0,362.6143978127381
38,3,29756,3,2022,0,422.29677546884795
60,35,143755,9,2016,0,245.4522396397163
30,5,180557,8,2017,1,461.81432891825915
54,20,142097,7,2018,1,331.6945989406813
50,12,149787,18,2007,1,400.8484267594239
41,23,92943,16,2009,1,385.864310376269
61,24,148188,16,2009,0,340.4261577889897
28,10,36744,0,2025,0,320.34239818155294
34,16,124697,19,2006,0,287.60667183058
21,3,116072,13,2012,1,603.8278906340602
64,32,133196,21,2004,0,276.13430341488606
42,13,169123,19,2006,1,413.960614968162
47,29,7176,26,1999,0,310.0130316755756
26,8,91310,10,2015,2,356.65284695359696
38,20,195890,2,2023,0,359.99721201495174
37,15,149748,23,2002,0,367.34367936702125
36,15,45177,29,1996,2,531.5822935168156
36,18,110623,7,2018,1,328.0006396472709
29,11,997,21,2004,0,315.95267909095304
54,27,190402,24,2001,1,441.4249104384422
59,7,174841,27,1998,0,413.33380371551374
34,16,120179,9,2016,1,400.45972912778933
54,2,120403,16,2009,0,448.62488341264367
71,24,142303,28,1997,2,441.2743601597204
65,18,95287,7,2018,0,286.1980683160333
56,32,119574,21,2004,0,332.54996996299354
45,1,121509,0,2025,1,418.74446731497073
58,14,85447,19,2006,0,348.1585064232491
52,21,109522,20,2005,0,299.04659302073503
64,9,187037,6,2019,0,337.9989783738825
65,17,81144,23,2002,0,382.262005768945
35,17,192589,8,2017,2,451.51652300588074
31,13,92693,27,1998,2,467.9584887182052
52,12,94315,11,2014,0,341.8159182488276
61,32,27387,21,2004,0,275.1306016856862
58,4,4090,25,2000,0,433.9236145040369
24,6,120846,8,2017,0,378.495567107124
58,12,156017,19,2006,0,378.4383361766836
30,12,40239,23,2002,0,354.8595783722346
35,13,3743,2,2023,0,255.78144224944262
54,23,30924,3,2022,0,312.01957346441077
30,2,141268,9,2016,0,344.4105478461437
53,29,130160,3,2022,0,258.7572909310067
48,30,91815,21,2004,1,398.551118159598
19,1,105312,8,2017,1,558.3370025491595
33,11,68860,21,2004,2,542.9658838005281
26,8,172472,0,2025,2,433.0448068558554
26,8,80399,4,2021,0,271.8705377300167
55,16,48795,8,2017,0,264.12391876130823
28,10,51553,4,2021,1,364.00567524766086
71,20,103976,5,2020,1,351.88261713121454
73,22,155183,18,2007,0,320.6910462806247
39,19,113566,7,2018,0,298.0298122681095
50,10,194155,9,2016,0,299.03573700129465
53,33,119968,10,2015,0,316.37863296218774
62,9,61600,12,2013,0,324.02304072786706
40,9,50022,19,2006,0,327.8656597887768
62,5,134271,3,2022,0,228.39299876229126
62,35,50897,10,2015,0,220.63457902156335
51,23,38038,11,2014,2,417.0587626155225
26,8,123323,4,2021,0,290.83514057200074
41,22,186110,29,1996,0,363.1314311511918
25,7,120278,9,2016,0,255.13187466177845
24,6,111054,24,2001,2,617.3151224187412
53,5,7897,28,1997,1,432.7255975741226
35,0,64541,23,2002,0,434.308383731568
20,2,106968,6,2019,1,571.0697934188008
45,21,14892,20,2005,0,275.6423971338435
23,5,139343,8,2017,1,466.236934620324
61,24,24815,8,2017,1,376.9548270371813
61,14,45612,9,2016,0,342.00809446539375
38,20,164429,9,2016,0,386.75867135407907
45,7,16267,1,2024,0,307.2300949297738
57,23,18268,3,2022,0,252.24441939305535
71,37,114463,7,2018,0,194.0878473421402
71,5,145335,28,1997,0,307.71786350371525
18,0,95347,13,2012,0,501.7379707578675
53,0,190732,16,2009,0,445.0465457721133
38,20,196599,12,2013,2,507.547405284883
60,11,194451,20,2005,0,389.68712780408157
52,34,94542,23,2002,0,316.34429693932873
30,10,172343,17,2008,1,456.6285872902866
74,11,66612,17,2008,0,368.5588082110514
66,38,138307,12,2013,1,358.51093535192996
71,6,88757,7,2018,0,332.87968368736097
71,10,147489,25,2000,2,446.88644021413137
27,9,98075,11,2014,0,335.89260144190814
70,30,34609,24,2001,0,320.0562829099187
61,32,102785,22,2003,1,315.03971503431774
64,12,164974,23,2002,0,364.38373679391094
70,17,23645,20,2005,1,435.35245919925626
27,9,193945,0,2025,2,449.17975163448637
63,8,195630,19,2006,1,400.72161890293194
30,12,62233,17,2008,1,387.3797247685986
54,9,111443,2,2023,0,259.6464200666984
55,1,154473,11,2014,1,561.3661169709222
41,23,7771,18,2007,0,314.01861723705537
19,1,172407,24,2001,0,522.4061916835888
39,2,198521,12,2013,0,406.2609532400022
34,16,102601,9,2016,0,278.254299729185
53,5,133014,14,2011,2,483.9387445083232
31,2,151460,19,2006,0,435.24398214021375
27,9,125224,1,2024,0,310.506796291644
52,14,83251,18,2007,0,354.46717196581255
42,24,57042,2,2023,0,285.96911330515155
20,2,53740,13,2012,0,475.099981007918
64,37,196945,6,2019,0,288.725405041256
55,6,47024,7,2018,1,392.26298151907133
34,14,154522,28,1997,0,359.3440647714121
29,11,56965,10,2015,0,275.59346078071997
71,17,10057,28,1997,3,537.3501696959917
69,23,8983,21,2004,0,295.0976722663068
41,1,130469,19,2006,0,417.6441933651677
46,28,19995,5,2020,0,252.55433163843887
60,19,114587,28,1997,2,422.40573374489765
42,24,38886,10,2015,0,305.55944029796217
53,25,89025,16,2009,1,387.7926283433408
43,6,95149,28,1997,1,418.4724552535474
55,37,94020,9,2016,0,267.17482381333645
18,0,2673,23,2002,0,507.81882300394693
37,4,165962,16,2009,2,613.5610005975476
72,10,77513,20,2005,0,288.67249904106274
45,0,23466,1,2024,0,408.82316907683884
33,15,92545,5,2020,0,300.62680821448697
64,0,50406,24,2001,0,365.6667672791991
34,16,134760,4,2021,1,329.21539449239094
57,1,69284,3,2022,1,441.13441527071114
45,20,114579,29,1996,0,353.53594999023863
29,11,13665,1,2024,1,337.57478812607445
44,22,20641,11,2014,1,340.2639572119106
71,20,163572,2,2023,1,378.83336525177117
70,23,35797,5,2020,1,266.1175042197002
59,3,45950,23,2002,0,399.7301972826456
64,11,156118,13,2012,2,517.3492834469226
47,21,129554,7,2018,0,315.79940894378956
58,19,102339,20,2005,0,331.47945146600733
51,17,113431,20,2005,0,352.58544753692775
54,0,140710,25,2000,0,461.94862681452105
23,5,21173,13,2012,0,399.2313475979187
24,6,144294,28,1997,1,498.75928103367676
49,23,181136,2,2023,2,399.61787656682856
49,13,168082,15,2010,1,405.1625990450864
70,35,18095,14,2011,0,302.6550293508779
42,4,123554,6,2019,0,394.9017468817475
50,10,132511,14,2011,0,370.3666308436866
72,23,125614,12,2013,0,345.96817351978615
24,6,136447,5,2020,0,355.98595811561904
69,12,89023,14,2011,3,518.1245419235834
74,15,107181,16,2009,0,412.6815261203093
29,11,20600,3,2022,0,306.4431815547555
33,12,2466,21,2004,0,296.6287588790715
33,15,176169,26,1999,0,456.3118645409875
60,25,109934,21,2004,1,369.9006011598404
70,1,53276,26,1999,0,325.5790119467934
53,15,181189,13,2012,0,423.13586606932165
30,12,178043,14,2011,0,310.189017350932
24,0,6928,27,1998,0,526.1524941413638
53,10,55309,11,2014,0,370.27334102493154
64,34,171960,18,2007,1,430.30181340330336
68,28,174904,21,2004,1,456.5426846043331
26,8,116196,27,1998,0,375.51380376315313
49,16,9404,9,2016,1,415.6990816990511
28,10,164711,5,2020,0,327.21038150927245
25,7,191670,27,1998,1,442.991534834113
50,28,197471,24,2001,0,331.15042278264883
40,2,113187,8,2017,1,473.2094271510279
42,9,110449,1,2024,0,280.8186364955299
73,13,27684,3,2022,0,325.4221262547762
25,7,68591,8,2017,1,334.2028520046756
62,29,119821,14,2011,0,285.2453459042933
39,21,2682,29,1996,0,346.02853791097687
21,3,111186,12,2013,1,634.0999755048749
57,31,169118,19,2006,1,345.07074702964684
20,2,21832,7,2018,0,424.3855479986449
46,0,16997,25,2000,0,336.87435314900625
58,1,34640,27,1998,0,402.73415220593824
46,16,40491,18,2007,2,474.7972254116206
51,29,63043,18,2007,0,296.2787657868683
51,33,112175,24,2001,1,408.79477855413745
45,6,128568,15,2010,1,426.39162095358415
30,12,114250,10,2015,0,373.9755353650157
32,8,72725,9,2016,1,376.0235643581567
40,21,128131,7,2018,0,286.57569698599383
61,33,45520,0,2025,0,278.1598237362408
43,0,62919,9,2016,0,351.92960013455377
21,3,109869,29,1996,0,498.010534020612
43,19,64442,17,2008,1,406.9504955386781
57,18,152842,2,2023,0,324.3276537640539
26,8,105246,29,1996,0,342.1737424953152
72,39,178570,10,2015,0,316.07961424096374
22,3,109687,17,2008,1,630.0022051400189
73,8,123447,2,2023,1,344.49215217413496
49,21,61477,7,2018,0,247.85567793482772
37,17,244,26,1999,1,420.7283484327213
67,11,163860,26,1999,0,351.6978288659893
28,10,79453,27,1998,0,332.1935829698789
32,8,188809,13,2012,0,363.5596352884513
49,5,177561,5,2020,0,402.7814035194583
45,18,127962,14,2011,0,306.77462952651
39,6,71303,13,2012,1,390.22089768158105
58,15,28390,6,2019,1,343.3326969936538
34,4,10247,9,2016,1,418.44096455420174
43,15,190791,14,2011,0,409.4942695088732
61,0,165750,28,1997,0,447.76836278691013
24,6,29583,9,2016,1,410.27408817776546
59,38,139148,21,2004,1,415.5274224299317
74,18,149078,16,2009,0,352.9091700252339
43,25,146123,26,1999,0,323.11570683850863
42,16,135386,18,2007,1,433.52510510657646
27,9,28670,28,1997,2,446.038761997175
62,21,198623,16,2009,0,341.34357200998403
36,7,124920,11,2014,2,507.63743382830177
28,10,10236,14,2011,1,394.79190883990543
30,1,35568,25,2000,0,423.19981920356963
70,29,191386,11,2014,0,357.85555648092065
25,7,107327,24,2001,0,301.2013174605687
57,17,110188,28,1997,0,314.02660230671677
21,3,16352,8,2017,0,381.4567009276036
64,23,125721,4,2021,3,438.80201405553606
48,3,176722,3,2022,1,531.7490913724596
45,27,141418,11,2014,1,351.83450698451054
28,3,156228,15,2010,0,449.61937637356647
60,12,55904,8,2017,1,390.39970364759154
18,0,145107,24,2001,0,525.476269365947
66,12,122141,2,2023,1,330.78929461674477
64,17,16108,20,2005,0,390.7892276070148
69,23,2853,2,2023,0,275.9197272670159
55,1,84156,25,2000,0,407.03353102065773
41,23,4176,17,2008,0,306.016722667775
71,18,100459,16,2009,1,431.7260667143363
74,8,156992,27,1998,1,436.99840487359427
64,27,185922,9,2016,0,344.1486237146462
48,30,137901,1,2024,1,361.7590002150952
